"ACCENUMB"	"bio_15"	"bio_4"	"bio_3"	"bio_5"	"bio_6"	"bio_12"	"bio_16"	"bio_18"	"bio_19"	"bio_17"	"bio_13"	"bio_14"	"bio_2"	"bio_7"	"bio_1"	"bio_8"	"bio_10"	"bio_11"	"bio_9"
"1893372493"	81.8399963378906	2491.80004882812	63.2000007629395	284.320007324219	63.3600006103516	1441.11999511719	751.039978027344	358.880004882812	105.959999084473	93.6800003051758	348.440002441406	27.6000003814697	140.919998168945	220.960006713867	175.039993286133	192.080001831055	201.639999389648	139.880004882812	151.440002441406
"1893372494"	89.7200012207031	2870.1201171875	63.5200004577637	330.880004882812	76.8000030517578	606.559997558594	331.320007324219	243.759994506836	32.0800018310547	31.2800006866455	126.279998779297	8.52000045776367	162.279998779297	254.080001831055	206.919998168945	229.360000610352	237.399993896484	166.919998168945	167.039993286133
"1893372495"	80.4000015258789	945.799987792969	75.0400009155273	315.720001220703	140.399993896484	2847.71997070312	1376.40002441406	849.799987792969	130	85.4800033569336	526.52001953125	24.8799991607666	132.320007324219	175.320007324219	230.399993896484	233.240005493164	241.279998779297	216.919998168945	217.039993286133
"1893372499"	82.9199981689453	2798.84008789062	61.7200012207031	308.160003662109	77.9199981689453	1505.88000488281	785.679992675781	520.960021972656	104.720001220703	91.1600036621094	365.440002441406	27.7600002288818	143.119995117188	230.240005493164	196.600006103516	217.440002441406	225.919998168945	156.960006713867	169.479995727539
"1893372500"	82.9199981689453	2798.84008789062	61.7200012207031	308.160003662109	77.9199981689453	1505.88000488281	785.679992675781	520.960021972656	104.720001220703	91.1600036621094	365.440002441406	27.7600002288818	143.119995117188	230.240005493164	196.600006103516	217.440002441406	225.919998168945	156.960006713867	169.479995727539
"1893372506"	77	3492.39990234375	54.8800010681152	340.119995117188	113.319999694824	2115.56005859375	1039.80004882812	794.960021972656	163.119995117188	160.639999389648	465.359985351562	51.6399993896484	125.279998779297	226.800003051758	234.199996948242	263.160003662109	270.320007324219	184.639999389648	194.199996948242
"1893372507"	96.0800018310547	3302	58.439998626709	342.040008544922	92.3199996948242	730.039978027344	414.160003662109	237.479995727539	39.6800003051758	31.4400005340576	193.440002441406	9	147.479995727539	249.720001220703	221.199996948242	244.880004882812	255.520004272461	174.759994506836	187.759994506836
"1893372511"	79.120002746582	1063.83996582031	73.5999984741211	291.320007324219	112.120002746582	2250.1201171875	1066.31994628906	695.400024414062	81.3600006103516	77.5999984741211	407.119995117188	20.1599998474121	132.880004882812	179.199996948242	206.160003662109	210.720001220703	217.800003051758	190.360000610352	190.360000610352
"1893372526"	87.5599975585938	3453.39990234375	55.2799987792969	338.920013427734	106.599998474121	1640	868.559997558594	581.359985351562	110.160003662109	103.400001525879	428.359985351562	30.3600006103516	129.679992675781	232.320007324219	229.160003662109	256.799987792969	265	180.199996948242	194.600006103516
"1893372528"	82.3199996948242	2542.84008789062	63.2400016784668	290.559997558594	66.6800003051758	1349.43994140625	703.400024414062	356.519989013672	96.8399963378906	85.1999969482422	327.559997558594	24.7999992370605	142.800003051758	223.880004882812	180.639999389648	198.039993286133	207.440002441406	144.720001220703	156.320007324219
"1893372531"	111.333335876465	3440.06665039062	59	350.066680908203	126.533332824707	590.933349609375	413.866668701172	296.200012207031	55.1333351135254	3.53333330154419	152.533340454102	0	133.266662597656	223.533340454102	253.199996948242	291	292.733337402344	208.066665649414	241.866668701172
"1893372533"	97.3600006103516	1992	64.9599990844727	288.880004882812	57.5999984741211	878.359985351562	532.239990234375	218.360000610352	35.4000015258789	31.2000007629395	191	7	151.440002441406	231.279998779297	172.160003662109	179.160003662109	196.919998168945	144.199996948242	159
"1893372534"	73.3199996948242	2011.80004882812	63.1599998474121	351.600006103516	176.440002441406	1859.80004882812	933.559997558594	391.119995117188	178.119995117188	113.76000213623	328.640014648438	32.439998626709	111.639999389648	175.160003662109	263.720001220703	277.119995117188	284.880004882812	234.679992675781	260.720001220703
"1893372537"	70.4000015258789	1924.92004394531	64.1999969482422	333.160003662109	178.440002441406	949	466	342.679992675781	93.5599975585938	63.6800003051758	174.960006713867	17.8799991607666	100.319999694824	154.720001220703	257.760009765625	273.320007324219	276.040008544922	229.600006103516	253.520004272461
"1893372538"	82.4000015258789	2757.56005859375	61.6800003051758	302.959991455078	75.6800003051758	1575.71997070312	820.960021972656	515.840026855469	112.76000213623	98.9599990844727	380.679992675781	30.1599998474121	141.320007324219	227.279998779297	192.279998779297	212.440002441406	221.199996948242	153.279998779297	165.520004272461
"1893372541"	55	1586.92004394531	67.4400024414062	323.959991455078	188.240005493164	1179.07995605469	467.440002441406	401.079986572266	179.080001831055	98.1999969482422	180.919998168945	24.7199993133545	92.120002746582	135.720001220703	259.519989013672	272.320007324219	275.079986572266	237.199996948242	254
"1893372544"	82.4000015258789	2757.56005859375	61.6800003051758	302.959991455078	75.6800003051758	1575.71997070312	820.960021972656	515.840026855469	112.76000213623	98.9599990844727	380.679992675781	30.1599998474121	141.320007324219	227.279998779297	192.279998779297	212.440002441406	221.199996948242	153.279998779297	165.520004272461
"1893372547"	79.120002746582	1063.83996582031	73.5999984741211	291.320007324219	112.120002746582	2250.1201171875	1066.31994628906	695.400024414062	81.3600006103516	77.5999984741211	407.119995117188	20.1599998474121	132.880004882812	179.199996948242	206.160003662109	210.720001220703	217.800003051758	190.360000610352	190.360000610352
"1893372548"	63	1893.40002441406	67.120002746582	355.239990234375	163.600006103516	1223.83996582031	569.159973144531	327.320007324219	110.360000610352	98.5599975585938	218.279998779297	28.6800003051758	129.360000610352	191.639999389648	260.320007324219	274.600006103516	279.239990234375	233.399993896484	242.639999389648
"1893372552"	81.4000015258789	1105.59997558594	73.1600036621094	281.880004882812	100.919998168945	1737.40002441406	827.640014648438	555.239990234375	55	54.3199996948242	321.079986572266	12.7600002288818	133.360000610352	180.960006713867	196.119995117188	201.919998168945	208.240005493164	179.399993896484	181.320007324219
"1893372569"	82.4000015258789	2757.56005859375	61.6800003051758	302.959991455078	75.6800003051758	1575.71997070312	820.960021972656	515.840026855469	112.76000213623	98.9599990844727	380.679992675781	30.1599998474121	141.320007324219	227.279998779297	192.279998779297	212.440002441406	221.199996948242	153.279998779297	165.520004272461
"1893372571"	85	2816.919921875	62.0400009155273	313.920013427734	79.7600021362305	1195.59997558594	628.119995117188	424.959991455078	73.879997253418	64	291.959991455078	18.8400001525879	146.520004272461	234.160003662109	200.520004272461	221.240005493164	229.960006713867	160.759994506836	173.600006103516
"1893372573"	90.120002746582	3264.32006835938	58.7599983215332	346.399993896484	94.4400024414062	937.760009765625	518	284	53.1199989318848	35.5200004577637	214.479995727539	10.3999996185303	148.880004882812	251.960006713867	224.199996948242	246.440002441406	259.040008544922	178.720001220703	196.039993286133
"1893372574"	87.2799987792969	2914.23999023438	61.9199981689453	327.559997558594	84.1999969482422	893.359985351562	474.480010986328	341.600006103516	45.3600006103516	38.1599998474121	212.440002441406	10.8800001144409	151.960006713867	243.360000610352	210.039993286133	231.240005493164	240.800003051758	169.199996948242	183.119995117188
