"ELC_CAT"	"bio_19.media"	"bio_17.media"	"bio_14.media"	"bio_11.media"	"alt.media"	"wind_annual.media"	"srad_annual.media"	"LONGITUD.media"	"LATITUD.media"	"t_bulk_dens.media"	"t_cecsol.media"	"t_oc_dens.media"	"t_ph_hox.media"	"bio_19.mediana"	"bio_17.mediana"	"bio_14.mediana"	"bio_11.mediana"	"alt.mediana"	"wind_annual.mediana"	"srad_annual.mediana"	"LONGITUD.mediana"	"LATITUD.mediana"	"t_bulk_dens.mediana"	"t_cecsol.mediana"	"t_oc_dens.mediana"	"t_ph_hox.mediana"	"bio_19.maximo"	"bio_17.maximo"	"bio_14.maximo"	"bio_11.maximo"	"alt.maximo"	"wind_annual.maximo"	"srad_annual.maximo"	"LONGITUD.maximo"	"LATITUD.maximo"	"t_bulk_dens.maximo"	"t_cecsol.maximo"	"t_oc_dens.maximo"	"t_ph_hox.maximo"	"bio_19.minimo"	"bio_17.minimo"	"bio_14.minimo"	"bio_11.minimo"	"alt.minimo"	"wind_annual.minimo"	"srad_annual.minimo"	"LONGITUD.minimo"	"LATITUD.minimo"	"t_bulk_dens.minimo"	"t_cecsol.minimo"	"t_oc_dens.minimo"	"t_ph_hox.minimo"	"bio_19.sd"	"bio_17.sd"	"bio_14.sd"	"bio_11.sd"	"alt.sd"	"wind_annual.sd"	"srad_annual.sd"	"LONGITUD.sd"	"LATITUD.sd"	"t_bulk_dens.sd"	"t_cecsol.sd"	"t_oc_dens.sd"	"t_ph_hox.sd"
27	55.8374525801789	41.5797569481679	10.6046864375016	139.598522191843	2022.52344270742	2.08868853421135	18071.6331201386	-99.5028100369961	19.3305098000028	1371.02986105704	26.5902649383842	182.708227963371	59.902114699405	47.7200012207031	33.6800003051758	8	137.960006713867	2067.32006835938	2.05699992179871	18086.416015625	-99.5517081086214	19.5677687531709	1379.875	26.5	172.399993896484	59.75	222.919998168945	133.279998779297	39.7999992370605	187.199996948242	3128.71997070312	3.35633325576782	19179.25	-91.6350414419547	24.3177687531709	1442.17504882812	35.2750015258789	377.799987792969	69.3249969482422	16.5200004577637	9.47999954223633	1.03999996185303	76.2399978637695	456.160003662109	1.4246666431427	16958.416015625	-106.218374775288	14.8177687531709	1172.40002441406	15.0249996185303	131.850006103516	51.5750007629395	29.1371215250216	22.2688528784392	6.9725244309005	22.7828843834807	451.623094302031	0.287018556035266	366.273994628504	3.18941065181571	1.90757759817235	37.8406912601642	2.90300064110558	36.194951006562	3.1047870568602
28	39.2560173739558	33.0033739367775	8.32603477799374	153.002817323104	1593.89796530682	1.9851320196753	18306.9798632812	-100.051218978187	21.0111020865042	1445.49010779339	27.2534565278758	134.797999950907	70.4226305389404	33.7599983215332	29.0600004196167	7	152.5	1720.48004150391	1.96449995040894	18387.375	-99.7600414419547	20.9427687531709	1445.38751220703	27.1000003814697	134.487503051758	70.0125007629395	118.199996948242	85.120002746582	25.6399993896484	186.600006103516	2741.80004882812	2.89866662025452	19385.25	-97.2600414419547	23.6511020865042	1494.80004882812	41.5499992370605	198.574996948242	83.5749969482422	13.3999996185303	9	2	100.599998474121	181.160003662109	1.35000002384186	17131.416015625	-104.801708108621	17.4427687531709	1392.75	19.8250007629395	86.9250030517578	61.3499984741211	15.8536845525425	14.5720461374639	4.34432078404712	17.0753256808316	537.836101107158	0.316725549138649	472.915734444008	1.56888248256339	1.22035738507637	18.7523557147945	2.96571599144723	21.3540114452814	3.29555297911462
29	59.2665187661096	27.7504577074567	6.1518169216574	151.183051311689	1719.76000036909	1.87040336651213	18274.3080248786	-102.664803346717	20.7291187300548	1440.23469109608	24.6581310207404	123.743654661139	61.5759187214252	46.5	24.9599990844727	5.32000017166138	152.580001831055	1706.90002441406	1.81583333015442	18367.25	-103.176708108621	20.6511020865042	1440.125	24.8999996185303	122.4375	61.5750007629395	197.080001831055	91.7600021362305	27.4799995422363	184.520004272461	2853.0400390625	3.04699993133545	18892.416015625	-92.0100414419547	24.3177687531709	1489.875	31.7000007629395	171.725006103516	69.3000030517578	16.2800006866455	6.92000007629395	1.39999997615814	93.0400009155273	367.839996337891	1.3510000705719	17263.833984375	-106.260041441955	15.3594354198375	1388.92504882812	15.9250001907349	86	54.5750007629395	36.1187509040986	10.5537876539872	2.87950081984376	18.631645711956	419.285120187412	0.29827934088584	274.478828876651	2.53026115376045	1.37317780753621	17.9968914578492	2.36086005948642	17.1680836025231	2.7843464352773
30	74.9544187146564	55.9460464743681	15.4334883357203	90.0809300001278	2978.88557469568	2.95562015023342	17360.4186046512	-96.6301964807144	18.0561408461941	1242.99127339208	31.5517440618471	321.425583240598	58.780232362969	61.3600006103516	52.4799995422363	14.3599996566772	87.1999969482422	2953.32006835938	2.85866665840149	17280.416015625	-97.3433747752881	19.1094354198375	1242.02502441406	30.5499992370605	313.725006103516	59.125	215.399993896484	142.199996948242	38.8400001525879	163.919998168945	4520.8798828125	5.35233306884766	18596	-91.8017081086214	19.7761020865042	1333.90002441406	49.2750015258789	500.200012207031	66.3000030517578	28.5200004577637	28.5200004577637	6.92000007629395	24.1200008392334	1711.11999511719	1.8933333158493	15776.6669921875	-103.593374775288	15.0261020865042	1128.80004882812	24.5499992370605	180.225006103516	53.125	48.7442486968314	23.6660911361827	7.14349208246327	27.9339275167016	657.622725671731	0.829144301121135	729.347970784825	3.3821109844061	1.87848718009027	51.8383972931974	5.66154646047557	78.4214795162568	3.49575300198584
31	68.5293659349767	51.4634704184449	13.8417003706357	128.86988141329	2296.67857819135	2.63439256355738	17044.618413137	-96.8417197230233	18.2025538867365	1351.36912803517	25.2962717887001	202.366167160194	59.2975956534675	58.439998626709	49.2000007629395	12.2399997711182	130.360000610352	2267.39990234375	2.50766658782959	17042.5	-97.0517081086214	17.4844354198375	1361.15002441406	25.5249996185303	192.274993896484	58.9749984741211	252.600006103516	142.479995727539	45.3600006103516	185.279998779297	4662.9599609375	5.57200002670288	18539.833984375	-91.3433747752881	25.4844354198375	1425.94995117188	35.0750007629395	394.899993896484	71.4749984741211	8.72000026702881	7.32000017166138	2	11.2799997329712	669.080017089844	1.64366662502289	15871.5	-102.343374775288	15.1511020865042	1191.69995117188	16.3500003814697	139.449996948242	49.7000007629395	40.3463207329244	25.5218499303416	8.26788560128885	27.4667573004607	514.946611439671	0.59716978808111	474.651340632828	1.97223431610002	2.20158412299142	47.5792170890999	2.64388784503936	41.9134587465711	3.90575385061898
32	48.3367775935425	45.0230472651547	12.2916287052235	136.680280160987	1537.7004904271	3.15072562575549	16896.9515353068	-99.3485192586506	23.1786123024995	1444.21641783706	24.8497155468435	145.596672345377	73.8759414953442	53	49.6200008392334	13.3199996948242	138.699996948242	1696.61999511719	3.05033338069916	16922.958984375	-100.010041441955	24.7761020865042	1439.5625	25.1000003814697	145.100006103516	73.5250015258789	92.6800003051758	76.6399993896484	24.1200008392334	184.240005493164	2981.0400390625	5.35099983215332	17851.833984375	-95.8433747752881	26.0261020865042	1499.25	32.0999984741211	199.774993896484	82.3249969482422	8.07999992370605	6.11999988555908	1.03999996185303	76.0400009155273	243.279998779297	1.76533341407776	15787.6669921875	-100.801708108621	16.2761020865042	1386.80004882812	18.9249992370605	94.2249984741211	64	18.5801135380995	18.7972796382642	5.78280073876887	20.7584123151699	706.131601505204	0.707612233490425	410.86267737211	1.43334916698489	3.31398539087672	22.9321017025905	2.3493042185289	19.1617818099308	4.55208582342314
33	35.8427350459955	26.7370940803463	6.75128204241777	151.64478624784	1919.02392995459	2.42376067241033	17051.5576756143	-97.0251767695901	17.548181858584	1422.95384385851	23.3052351169097	145.136324727637	62.8950853755331	27.5200004577637	21.1199998855591	5	151.979995727539	1954.78002929688	2.38466668128967	17013.9580078125	-97.0100414419547	17.2344354198375	1422.73748779297	23.2375001907349	144.625	63.125	132.759994506836	72.5599975585938	22.7199993133545	186.960006713867	2822	4.42366647720337	17641.25	-94.0100414419547	25.2761020865042	1460.22497558594	28.3999996185303	170	69.1999969482422	12.3999996185303	8.03999996185303	1.67999994754791	92.0400009155273	996.640014648438	1.82299995422363	16343.6669921875	-100.176708108621	16.1927687531709	1390.875	15.1750001907349	112.699996948242	54.2000007629395	22.7763734303866	14.603750661234	4.64571488646986	19.0352526767031	350.822232849039	0.299531850426325	265.837242217761	0.884735016714319	1.70467718820145	12.537784535358	2.40609062920924	10.6386045841568	3.15660422381102
34	101.405714852469	72.5628574916295	15.0199999809265	167.688572474888	272.74476478781	3.46287473610469	17775.3214285714	-98.5040890610024	24.7225306579328	1340.40717424665	35.3178561074393	221.832142421177	80.9392874581473	124.599998474121	80	15	178.199996948242	3	3.6800000667572	17828.666015625	-97.7183747752881	24.1511020865042	1309.30004882812	36.9249992370605	183.25	81.0250015258789	126.400001525879	86.5	19.2399997711182	185.440002441406	1762.52001953125	3.93933343887329	17996.666015625	-97.6767081086214	28.5677687531709	1392.80004882812	41.2249984741211	322.5	83.4250030517578	39	34.4000015258789	7.40000009536743	98.0800018310547	1.33333337306976	1.84033334255219	17458.083984375	-102.260041441955	23.6511020865042	1303.25	28.2749996185303	168.074996948242	76.6500015258789	35.6521372178914	18.340091833592	3.80755382134947	30.9328600106945	658.765878968196	0.74184980622376	188.98638695382	1.70263762078866	1.71707018681678	43.4024404536557	4.1379772606347	70.6934606087526	2.3804709210033
35	143.522307469295	56.2869231150701	11.8076923443721	120.430768819956	1812.7553898738	2.45723717029278	17803.9758488582	-103.727188877852	24.2200123429145	1408.28894042969	27.4278845420251	160.077882913443	59.8293267763578	176.419998168945	55.4599990844727	12.0599999427795	126.899997711182	1810.67999267578	2.48816668987274	17906.4580078125	-106.051708108621	24.3177687531709	1408.72497558594	27.9875001907349	161.787498474121	57.5499992370605	248.320007324219	69.8399963378906	15.1599998474121	159.639999389648	2703.1201171875	2.97666668891907	18031.75	-99.3433747752881	24.9844354198375	1424.82495117188	31.5750007629395	192.050003051758	68.9000015258789	46.5999984741211	38.1599998474121	7.40000009536743	73.0400009155273	805.52001953125	1.8546667098999	17247.583984375	-106.635041441955	23.5677687531709	1388.30004882812	23.2999992370605	137.925003051758	54.5750007629395	71.7932622366637	7.3292269597489	2.31738917448873	22.9172857408154	507.032509307502	0.283142559510732	205.97772228977	3.28447999844563	0.287479824927312	9.54937830673118	2.05913598739469	14.9059052510913	4.29530281627034
36	72.3183603740569	39.5204627768763	9.42021484309483	147.222455259942	582.294593534265	2.66360114882363	17928.4866802635	-104.451520999595	27.2124710543326	1488.03293403032	23.4833361878791	118.592082719061	76.2113856783501	69.4400024414062	34.7999992370605	8.01999998092651	148.279998779297	512.399993896484	2.56966662406921	17624	-101.885041441955	28.4844354198375	1488.30004882812	23.75	113.287498474121	76.9000015258789	161.479995727539	84.75	23.3199996948242	186.160003662109	1874.83996582031	4.08366680145264	18993.583984375	-97.7183747752881	30.1094354198375	1576.82495117188	51.7999992370605	232.875	83.4749984741211	20.9599990844727	2	0	93.2399978637695	1.44444441795349	1.67200005054474	16618.5	-110.760041441955	23.0261020865042	1389.55004882812	9.97500038146973	40.7750015258789	64	27.953509280011	20.1686029109564	5.95355646149646	21.8250497516118	374.640202354971	0.496244930595306	698.381661856247	4.94247771812314	2.38667441809675	29.2076618464366	3.60473966458748	36.5933260012703	3.68782146678412
37	128.102705854528	39.1552940074135	7.85694116283866	144.996587753296	1253.18776666978	2.1666284217554	18237.7668887868	-107.515065951759	26.2568618904258	1460.67830595129	24.730588239782	108.779558922263	62.9075735092163	124.120002746582	38.9199981689453	7.3600001335144	151.860000610352	1248.79998779297	1.9596666097641	18027.958984375	-107.093374775288	25.2344354198375	1462.38751220703	25.0499992370605	105.849998474121	62.7625007629395	251.360000610352	63.6800003051758	15	183.800003051758	2258.56005859375	3.05366659164429	18922.833984375	-99.2600414419547	30.0677687531709	1506.65002441406	30.2000007629395	169.050003051758	69.875	51.8800010681152	6.48000001907349	0	89.6800003051758	441.880004882812	1.6306666135788	17512.25	-110.510041441955	23.5677687531709	1411.625	17.7749996185303	90.1999969482422	57.5499992370605	23.6258923273758	6.77007365198389	1.80605473911189	28.7403892058415	350.408623788182	0.389882655499995	351.994638711547	1.73995109629263	2.04014539944752	18.081358203566	2.23864681367447	12.6519055204355	2.70999520122286
38	144.791277328147	106.53507429229	30.9582567935335	228.317253195328	70.033951458024	2.40734108672194	18135.0635953662	-88.9386806524311	19.4907300994099	1334.64850561287	37.8808170191181	224.011159578657	71.920743988234	135.919998168945	105.360000610352	30.6000003814697	228.919998168945	29.2000007629395	2.25233340263367	18096.916015625	-88.8017081086214	19.3177687531709	1352.625	38	215.824996948242	72.2249984741211	339.519989013672	181.679992675781	48.4000015258789	243.052627563477	917	4.03194427490234	19106.833984375	-86.8017081086214	21.6094354198375	1440	69.6999969482422	516.400024414062	80.125	78.2399978637695	61.2400016784668	14.8400001525879	197.125	-5.13333320617676	1.72766673564911	17406.833984375	-97.5100414419547	14.8177687531709	765.424987792969	12.2250003814697	137.524993896484	54.5750007629395	39.124436621102	20.1237514316365	6.42698436201844	5.59254469864263	82.2835754570024	0.436291442659073	185.609036646139	1.17136737481961	1.14350225747577	71.2853793711094	5.59029737269395	49.5880674581155	2.33662345857786
39	240.521828495847	148.240266935318	40.0522797728238	224.192569927439	359.861840900938	2.29684122858724	18262.8491983188	-91.466870001523	17.178084236774	1374.24850612085	28.8398816451931	174.816313490624	62.1489725172297	251.279998779297	153.119995117188	39.9599990844727	228.320007324219	190.679992675781	1.9853333234787	18394.416015625	-91.3850414419547	16.9427687531709	1380	29.0750007629395	171.175003051758	61.5750007629395	355.679992675781	188.039993286133	55.2799987792969	255.559997558594	1439.83996582031	4.04166650772095	19269	-86.8017081086214	21.5677687531709	1446.80004882812	37.5999984741211	387	78.0999984741211	78.9199981689453	66.7600021362305	15.3599996566772	175.720001220703	-1.32000005245209	1.6656665802002	17220.166015625	-97.4267081086214	14.7344354198375	1168.02502441406	9.875	125.400001525879	52.2249984741211	51.474399366939	24.0138182627768	6.68659802520138	15.7203441387259	399.335294393907	0.591079453606936	447.107084033091	1.01625908326865	1.08283092965061	41.8273514680133	4.34505708899415	28.2468234893452	4.28855934744359
40	157.304442527967	105.48369211417	30.6297314075323	225.115180480175	66.2045651109388	2.34146938262842	17966.5517390325	-91.2568697005018	19.1618192339401	1424.67301784418	30.5438701602129	150.313201042322	69.9869594023778	142.159996032715	100.619998931885	29.1400003433228	229.360000610352	58.5399990081787	2.28433322906494	18044.8330078125	-90.3017081086214	19.2761020865042	1421.98748779297	30.2999992370605	147.050003051758	71.125	356.880004882812	181.360000610352	50.8400001525879	239.320007324219	253.600006103516	3.55200004577637	18637.083984375	-86.7183747752881	21.9011020865042	1495.15002441406	46.7999992370605	199.300003051758	75.3499984741211	78.3199996948242	61.0800018310547	17.0799999237061	187.320007324219	-1.48000001907349	1.58966660499573	16928.333984375	-98.0517081086214	17.1927687531709	1369.32495117188	17.3500003814697	100.650001525879	62	58.6025826126437	25.5128085342537	6.94178921769007	13.3994863854451	47.4619871202673	0.358389788505656	345.065283632671	2.93221021702279	1.17189160312047	22.5055424291768	4.65474309337553	20.7168346426721	3.13572339448249
41	239.800454884272	144.316798644208	39.8227453516963	227.951633896939	132.270164312516	2.1236720560397	18114.4368835652	-92.0060270454985	17.5997454973569	1435.3843008656	25.3499169365512	127.762043113328	61.370930313668	252.960006713867	150.039993286133	40.5200004577637	230.880004882812	124	2.0053334236145	18086.333984375	-91.4267081086214	17.7344354198375	1432.72497558594	26.1499996185303	127.650001525879	60.7999992370605	344.720001220703	184.679992675781	58.5999984741211	261.920013427734	891.760009765625	4.04166650772095	18874.25	-86.8017081086214	21.1927687531709	1497.05004882812	32.0250015258789	178.550003051758	75.1750030517578	118.800003051758	51.5200004577637	13.3199996948242	189.759994506836	-2.29999995231628	1.63466668128967	16908.416015625	-97.8017081086214	14.8594354198375	1291.55004882812	9.14999961853027	97.3249969482422	54.0250015258789	45.797279438667	24.4911827355254	7.91671397909978	15.0967986764362	157.558822128739	0.432189030858556	539.18143614453	2.28756983042077	1.4218893129728	22.7433463304268	4.12274258331586	12.1077900846414	3.33169421320713
42	171.450001716614	157.93000125885	42.8499999046326	208.500001907349	1214.85001373291	1.80062498152256	18773.25	-91.9110831086214	14.9323520865042	1247.4468536377	39.65625	315.840621948242	54.4343748092651	162.92000579834	158.139999389648	43.0200004577637	207.660003662109	1250.52001953125	1.80433332920074	18735.083984375	-91.9058747752881	14.9427687531709	1235.58746337891	39.7999992370605	328.675003051758	54.5750007629395	231.960006713867	182.639999389648	49.8400001525879	222.639999389648	1538.52001953125	1.89900004863739	19099	-91.8433747752881	15.0261020865042	1300.44995117188	52.7000007629395	356.799987792969	54.5999984741211	119.480003356934	119.480003356934	34.2799987792969	183.759994506836	986.960021972656	1.71799993515015	18573.666015625	-91.9683747752881	14.8177687531709	1216.09997558594	31.4500007629395	276.149993896484	54.0250015258789	37.1657328246444	19.5427709089307	5.12346997101515	13.4791956740428	187.617149066002	0.0604340222174959	186.769811583576	0.044194173824159	0.0695435800330235	34.3977621931833	6.54972409132124	30.4101894973706	0.249977184347703
43	152.328178966388	145.286517377859	44.6451117725799	168.674504971733	908.508882589614	1.51935037104086	17866.6352336262	-97.7669636996757	20.2991319054605	1365.8964052048	24.3116613576968	188.02124593814	60.6678115552226	151.880004882812	147.199996948242	45.0800018310547	170.479995727539	878.47998046875	1.45799994468689	17869.583984375	-98.2600414419547	20.7344354198375	1375.65002441406	23.7999992370605	179.649993896484	60.5750007629395	240.039993286133	189.759994506836	60.7999992370605	222.199996948242	2152.36010742188	2.57433342933655	19147.333984375	-91.3017081086214	21.9011020865042	1426	33.9500007629395	325.274993896484	69.3249969482422	85.3199996948242	74.8000030517578	19.6000003814697	128.639999389648	79.6800003051758	1.24199998378754	16857.75	-99.3017081086214	14.7761020865042	1150.02502441406	17.7250003814697	147.725006103516	52.0250015258789	26.0959875139814	24.686471484814	8.29913704162019	17.8833792803091	397.504830453657	0.215329859573721	366.972434758529	2.033054289909	1.67193907669314	37.4254443960799	2.1714372666277	30.3000120733873	3.14374307462502
44	131.250234396473	117.238379569959	35.23735603544	194.335778144885	149.045885159263	1.3749879174141	17745.863010561	-98.5103968079817	21.4573387602782	1449.68070258362	26.4742003768238	144.285287934326	71.4534642071104	131.559997558594	116.839996337891	34.7200012207031	195.360000610352	122.519996643066	1.34233331680298	17759.666015625	-98.5100414419547	21.4844354198375	1451.5	26.3999996185303	142.199996948242	71.3499984741211	189	179.279998779297	55.3600006103516	201	867.320007324219	1.93700003623962	18205.666015625	-97.6767081086214	22.1094354198375	1484.69995117188	32.0250015258789	183.574996948242	76.3249969482422	78.4400024414062	70.5199966430664	19.3999996185303	172.479995727539	24.5200004577637	1.23333334922791	17233.5	-99.3850414419547	20.3594354198375	1394.15002441406	22	117.300003051758	66.5500030517578	22.2088879762739	24.4933491303857	8.91082941718224	4.99589225590038	108.092057272091	0.115921754211514	197.85488060671	0.406846373046279	0.339992316879736	15.8085523668194	2.09461899765057	11.6740616495443	2.14668593532661
45	158.242750406265	152.316249847412	47.4069999456406	187.04700012207	371.176501750946	1.41057499572635	17672.2234130859	-98.1699372752881	20.8180291698375	1424.5612449646	22.9114062309265	148.406249094009	64.87171895504	158.659996032715	154.819999694824	47.1599998474121	188	330.760009765625	1.38983333110809	17702.5830078125	-98.1767081086214	20.8594354198375	1424.30004882812	23.0375003814697	150.800003051758	64.9250030517578	207.800003051758	190.440002441406	60.0800018310547	200.360000610352	1298.59997558594	1.7940000295639	18886.583984375	-92.1767081086214	21.5677687531709	1456.40002441406	25.625	168.125	68.3249969482422	101.319999694824	85.7600021362305	21.1599998474121	165.199996948242	160.039993286133	1.23966670036316	17131.166015625	-98.9683747752881	15.4011020865042	1388.92504882812	20.1000003814697	127.474998474121	60.7999992370605	19.9638105585973	17.4610255873278	6.19677582582405	6.02528906910473	166.783666646714	0.112826959677884	301.398726218075	0.603552107372484	0.513626701098071	12.8942784334055	0.94483382812515	8.37697056554442	1.68744701269508
46	179.724184672038	132.055188073052	38.8836680518256	172.390112347073	1056.64530884557	2.45247446497281	16332.1527235243	-96.4475414419547	19.1256391235412	1212.27915276421	33.6590275764465	254.113890753852	60.5756945080227	180.039993286133	148.240005493164	43.3600006103516	151.73999786377	1558.29998779297	2.02383327484131	16318.2084960938	-96.7600414419547	19.1511020865042	1243.17498779297	37.0249996185303	252.050003051758	57.0625	280.880004882812	172.800003051758	53.6800003051758	237.318176269531	2033.23999023438	3.96447372436523	17502.25	-91.8017081086214	21.0677687531709	1313.90002441406	47.5750007629395	348.325012207031	74.75	102.800003051758	69.2799987792969	19.4375	117.680000305176	2.66666674613953	1.72733330726624	15768.3330078125	-97.3850414419547	18.0677687531709	954.049987792969	16.2250003814697	196.300003051758	54.5499992370605	49.5721950800596	38.0336809489956	11.7768779990319	47.8011156185415	868.974453204844	0.781939037349344	381.151316762327	0.940359396002821	0.758044017140429	86.7453521252693	7.20734044790586	29.7966471132088	6.27044564485857
47	180.256991417898	130.630531855412	38.7863856387722	186.016422373291	927.729389309947	2.3167997061635	16571.1615363335	-95.3850858154017	17.9988124166427	1349.80407558843	25.0553514746685	186.69321076837	57.6836260388327	169.279998779297	132.960006713867	39.9599990844727	187.080001831055	923.599975585938	2.35233330726624	16468.75	-95.9683747752881	18.0261020865042	1354.625	24.5750007629395	179.449996948242	57.5750007629395	371.160003662109	194.625	59.2000007629395	239.559997558594	2251.0400390625	4.10972213745117	17852.166015625	-91.7183747752881	21.0261020865042	1428.65002441406	35.9749984741211	349.899993896484	74.3249969482422	77.4400024414062	67.1600036621094	18.5200004577637	112.959999084473	0.680000007152557	1.61666667461395	15545.75	-97.5100414419547	16.4427687531709	1133.05004882812	15.9750003814697	132.625	50.0499992370605	52.5535580897888	29.3189443967887	9.76371615269591	27.3245420043778	572.113003065751	0.503700435388511	547.27173365632	1.59643062787834	1.05804834148862	41.4698061558285	3.48967884333011	34.1710773581208	3.40385040888969
48	149.904188432034	114.202931722005	32.9558433676666	207.441581390189	33.9044770294765	2.64414502389776	16768.9019322425	-96.8913307501308	20.1303997804245	1442.80439806284	23.4471698137199	136.634905353282	70.0687106150501	140.880004882812	106.639999389648	29.5200004577637	197.759994506836	23.0799999237061	2.64400005340576	16881.833984375	-97.2183747752881	20.4427687531709	1447.94995117188	23.0750007629395	134.425003051758	69.9250030517578	259.239990234375	189.479995727539	58.560001373291	237.039993286133	152.160003662109	3.40555548667908	17328	-95.4683747752881	21.3177687531709	1467	36.1749992370605	169.100006103516	74.3249969482422	106.680000305176	70.2799987792969	20	192.279998779297	2.28571438789368	1.97699999809265	16099.5830078125	-97.5517081086214	18.1927687531709	1370.27502441406	19.3999996185303	119.175003051758	63.3499984741211	29.3285072943875	29.0371519205755	9.87308743037309	15.2128125101165	32.4389826149957	0.323743446529274	347.513423492125	0.682969001478544	0.990792196497438	17.0063453048944	2.08489889562144	11.7224785413293	2.15602424608772
49	172.120809072685	110.646453662704	31.7533893651586	219.263834110269	131.906046628675	2.67458072643546	16430.7047371212	-95.5567835146539	18.1760924190641	1428.75539375181	21.5533642735669	130.933207907975	59.7131669471546	154.020004272461	106.060001373291	30.0200004577637	222.360000610352	55.1000003814697	2.66766667366028	16409.5830078125	-95.4683747752881	18.0677687531709	1430.77502441406	21.7250003814697	129.462501525879	59.2249984741211	375.160003662109	180.639999389648	59.2400016784668	240.240005493164	1560.76000976562	4.11388874053955	17524.416015625	-92.7600414419547	20.7761020865042	1486.75	29.3250007629395	175.425003051758	70.9000015258789	75.9199981689453	64.120002746582	17.0799999237061	152.320007324219	2.51999998092651	1.78233337402344	15801.75	-97.4683747752881	16.7761020865042	1347.02502441406	11.875	102.75	52.5750007629395	67.3504772754179	29.2632039029318	8.72338868381929	11.9365216574739	206.23126628365	0.463807999113232	299.024966094774	0.835834190199959	0.861305739568218	15.0582641540163	2.38848653687848	12.3566325712122	3.73694764271404
