"ACCENUMB"	"t_awc1"	"t_awc2"	"t_awc3"	"t_soilwater_cap"	"t_bulk_dens"	"t_cecsol"	"t_clay_cont"	"t_coarse_frag"	"depth_rock"	"t_oc_cont"	"t_oc_dens"	"t_oc_stock"	"r_horizon"	"t_sand_cont"	"t_awcts"	"t_silt_cont"	"sodicity"	"t_ph_hox"	"t_ph_kcl"
"1893372537"	13.3000001907349	10.5749998092651	8.77499961853027	24	1408.07495117188	27	30.7000007629395	31.0249996185303	181	34.0750007629395	178.425003051758	240	31	42.0250015258789	43.5499992370605	27.2250003814697	0	73.125	59.625
"1893372538"	12.7749996185303	9.97500038146973	7.90000009536743	26.2250003814697	1341.25	23.8999996185303	37.5750007629395	15.2250003814697	130	24.3999996185303	203.074996948242	234	52	36.5750007629395	45.75	26.125	0	60.6500015258789	48.4249992370605
"1893372541"	12.2250003814697	9	7.77500009536743	26.0249996185303	1377.09997558594	32.2999992370605	37	9.35000038146973	136	23.6749992370605	189.649993896484	237	44	41.7750015258789	45.375	21.2250003814697	0	72.7750015258789	52.625
"1893372544"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"1893372547"	12.3249998092651	9.75	7.75	25.8999996185303	1341.40002441406	21.5	35.6749992370605	16.9750003814697	173	27.5750007629395	261.299987792969	279	35	36.4500007629395	45.2249984741211	27.8999996185303	0	53.0250015258789	45.5250015258789
"1893372548"	10.6499996185303	8.35000038146973	6.55000019073486	27	1417.55004882812	30.6749992370605	41.1500015258789	10.6499996185303	156	16.4750003814697	153.824996948242	177	46	40.5250015258789	44.3499984741211	18.3250007629395	0	69.5749969482422	50.625
"1893372552"	12.1499996185303	9.52499961853027	7.75	27.0750007629395	1331.19995117188	23	41.25	19.75	143	24.2999992370605	195.774993896484	224	46	33.4249992370605	46.2999992370605	26	0	56.2249984741211	47.75
"1893372569"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"1893372571"	11.2749996185303	8.97500038146973	7.32499980926514	26.4500007629395	1407.875	29.4750003814697	38.5250015258789	23.2250003814697	112	18.4249992370605	172.899993896484	181	62	37.3499984741211	44.2750015258789	24.6749992370605	0	66.125	49.9000015258789
"1893372573"	11.3249998092651	8.85000038146973	7.32499980926514	26.2250003814697	1437.05004882812	26.7000007629395	39.6749992370605	21.125	127	13.8500003814697	147.949996948242	149	56	35.4249992370605	43.5499992370605	25.5499992370605	0	68.5500030517578	51.9749984741211
"1893372574"	11	8.42500019073486	6.97499990463257	27.1000003814697	1419.125	29.5750007629395	40.7249984741211	27.7749996185303	97	15.8500003814697	162.425003051758	157	67	35.7750015258789	44.0750007629395	23.5499992370605	0	67.8000030517578	50.25
"1893372576"	13.5	10.7749996185303	8.97500038146973	26.8250007629395	1357.375	32.75	34.7750015258789	40.3499984741211	138	38.1749992370605	230.175003051758	244	47	37	46.0999984741211	28.2250003814697	0	76.125	58.7999992370605
"1893372578"	13	9.97500038146973	7.90000009536743	25	1367.82495117188	24.9249992370605	39.4749984741211	11.875	110	13.6750001907349	194.25	174	61	41.625	45.7750015258789	19.3250007629395	0	73.2750015258789	52.0750007629395
"1893372580"	11.1999998092651	8.42500019073486	6.97499990463257	27	1424.875	28.0499992370605	40.4500007629395	24.0750007629395	129	14.8000001907349	159.824996948242	156	56	35.7999992370605	43.9749984741211	24.3500003814697	0	67	51.9500007629395
"1893372584"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"1893372591"	12.4750003814697	9.75	7.94999980926514	26.25	1357.44995117188	23.375	38.8499984741211	22.5499992370605	163	20.625	183.149993896484	195	40	35.3499984741211	45.7249984741211	26	0	62.2000007629395	49.0499992370605
"1893372592"	12.2749996185303	9.19999980926514	7.77500009536743	25.7999992370605	1383.72497558594	23.375	37.625	18.6749992370605	140	17.8250007629395	176.550003051758	183	49	37.7750015258789	44.6749992370605	25	0	61.125	48.5
"1893372609"	10.875	8.42500019073486	6.77500009536743	27.1000003814697	1425.82495117188	30.9249992370605	40.2000007629395	24.5499992370605	124	14.8999996185303	158.824996948242	156	61	36.3250007629395	43.8499984741211	23.7000007629395	0	67.1999969482422	50.5999984741211
"1893372615"	11.2749996185303	8.97500038146973	7.32499980926514	26.4500007629395	1407.875	29.4750003814697	38.5250015258789	23.2250003814697	112	18.4249992370605	172.899993896484	181	62	37.3499984741211	44.2750015258789	24.6749992370605	0	66.125	49.9000015258789
"1893372623"	12.1750001907349	9.55000019073486	7.77500009536743	25.8999996185303	1355.69995117188	23.8250007629395	37.4500007629395	17.2250003814697	161	18.5249996185303	179.350006103516	190	39	39.125	45.5499992370605	23.8999996185303	0	59.5499992370605	48.9500007629395
"1893372634"	11.7749996185303	8.97500038146973	7.32499980926514	26.2250003814697	1392.94995117188	27.1499996185303	37.7999992370605	22.0750007629395	133	18.9249992370605	172.524993896484	187	51	38.1500015258789	44.4000015258789	24.6749992370605	0	62.3499984741211	49.1500015258789
"1893372636"	10.8500003814697	8.57499980926514	6.84999990463257	27.0249996185303	1434.17504882812	29.1499996185303	40.7750015258789	21.6499996185303	141	13.4250001907349	148.649993896484	147	54	35.5499992370605	43.625	23.7000007629395	0	68.5500030517578	50.8250007629395
"1893372641"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"1893372645"	11.3500003814697	8.75	7.125	27.1000003814697	1409.40002441406	32	41.875	10.8999996185303	146	20.2250003814697	179.5	201	47	39.2999992370605	44.75	19.4500007629395	0	75.4749984741211	51.5499992370605
"1893372653"	11.5249996185303	8.75	7.30000019073486	22.5750007629395	1478.34997558594	14.5500001907349	38.0999984741211	24.5499992370605	130	14.9499998092651	108.224998474121	134	57	42.6500015258789	41.8250007629395	20.0249996185303	0	66.0250015258789	55.875
"1893372654"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"1893372660"	11.5	8.5	7.09999990463257	26.2250003814697	1416.875	28.3250007629395	38.125	18.25	189	12.5249996185303	148.5	145	29	37.5499992370605	43.9500007629395	24.6749992370605	0	64.4749984741211	52.0499992370605
"1893420605"	12.5249996185303	9.32499980926514	7.67500019073486	25.0249996185303	1421.30004882812	26.6749992370605	35.6749992370605	11.75	165	13.9499998092651	166.5	168	40	40.3499984741211	43.5	24.4750003814697	0	69.3499984741211	49.6500015258789
"1893443397"	14.3500003814697	11.2749996185303	9.32499980926514	24.8250007629395	1338.30004882812	27.4249992370605	33.7249984741211	18.9750003814697	107	27.875	233.225006103516	258	65	40.0499992370605	46.4249992370605	26.4750003814697	0	74.9250030517578	56.0499992370605
"1893443412"	12.8999996185303	9.77499961853027	7.90000009536743	26.5	1342.09997558594	32.2750015258789	39.1500015258789	13.1000003814697	119	18.125	206.725006103516	191	70	40.9000015258789	47	20.3250007629395	0	73.9749984741211	52.8499984741211
"1893443413"	11.875	8.97500038146973	7.32499980926514	26	1391.07495117188	29.2000007629395	39.5999984741211	12.2250003814697	119	12.9499998092651	177	159	59	42.2249984741211	44.7750015258789	18.5499992370605	0	72.2750015258789	50.6500015258789
"1893443430"	10.6499996185303	8	6.34999990463257	28.0750007629395	1365.07495117188	40.7750015258789	39.6500015258789	13.8999996185303	115	14.7749996185303	222.225006103516	190	63	44.2249984741211	45.9749984741211	16.5499992370605	0	70.6999969482422	50.875
"1893443436"	10.1000003814697	7.57499980926514	6.27500009536743	29	1398.34997558594	38.5750007629395	43.375	10.9750003814697	137	14.0500001907349	158.375	161	55	37.6500015258789	45.3499984741211	19.3250007629395	0	68.7750015258789	48.2750015258789
"1893443438"	9.22500038146973	7	5.77500009536743	31.9750003814697	1371.27502441406	50.5999984741211	43.7000007629395	11.75	106	14.1750001907349	186.774993896484	167	64	38.9749984741211	46.5499992370605	18.1000003814697	0	71.5749969482422	48.1500015258789
"1893443459"	14.3249998092651	11.3000001907349	9.22500038146973	28.4750003814697	1247.69995117188	38.0250015258789	35.7750015258789	23.125	67	44.1749992370605	318.424987792969	365	79	38.4249992370605	49.5750007629395	26.4249992370605	0	73.5749969482422	54.6500015258789
"1893443463"	11.4499998092651	8.77499961853027	6.90000009536743	26.1000003814697	1391.55004882812	30.2000007629395	41.125	11.6499996185303	116	12.6999998092651	181.574996948242	153	58	43.2000007629395	45.2249984741211	15.75	0	72.5500030517578	51.6500015258789
"1893443476"	11.0249996185303	8	6.77500009536743	28.625	1356.05004882812	39.0499992370605	41.3250007629395	13.7749996185303	109	15.0749998092651	214.524993896484	188	62	41.4500007629395	46.375	17.3250007629395	0	70.5500030517578	49.7249984741211
"1893443582"	13.1999998092651	9.97500038146973	7.97499990463257	27.6000003814697	1284.84997558594	34.1500015258789	38.7999992370605	18.5249996185303	85	38.8499984741211	245.949996948242	323	76	40.3250007629395	48.5499992370605	21.2250003814697	0	72.5749969482422	51.8250007629395
"1893443976"	12.1999998092651	9.35000038146973	7.77500009536743	27.0249996185303	1363.27502441406	32.5499992370605	39.9749984741211	10.8999996185303	130	17.7999992370605	200.550003051758	204	50	39.6500015258789	45.9749984741211	20.7999992370605	0	72.5500030517578	54.7249984741211
"1893443988"	12.4250001907349	9.35000038146973	7.55000019073486	25.2000007629395	1388.09997558594	25.2999992370605	40.8250007629395	11.2250003814697	108	11.3999996185303	188.899993896484	160	57	42.3499984741211	44.9000015258789	17.8999996185303	0	72.7750015258789	50.875
"1893444013"	12.9750003814697	10.3249998092651	8.55000019073486	23	1421.42504882812	24.8999996185303	29.2000007629395	21	189	28.0499992370605	172.475006103516	240	26	45.2999992370605	42.9500007629395	25.2250003814697	0	71.0999984741211	59.8250007629395
"1893559738"	10.3249998092651	7.75	6.44999980926514	28	1421.94995117188	30	43.5499992370605	33.2249984741211	65	14.25	142	123	74	36.5250015258789	44.2000007629395	20.4500007629395	0	67.125	54.4749984741211
"1893559749"	10.3999996185303	7.97499990463257	6.52500009536743	26.7999992370605	1436.67504882812	28.6499996185303	41.5499992370605	38.3499984741211	62	16.2999992370605	141.824996948242	110	85	37.5499992370605	43.375	21.0249996185303	0	67.5749969482422	53.5999984741211
"1893559773"	10.9499998092651	8.44999980926514	6.67500019073486	27	1422.72497558594	29.8500003814697	42	37.25	64	13.9750003814697	140.925003051758	108	78	37.5499992370605	44.0750007629395	21.1000003814697	0	68.7750015258789	56.0499992370605
"1893559781"	10.3249998092651	7.90000009536743	6.52500009536743	27.0249996185303	1425.52502441406	29	42.3499984741211	36.4749984741211	62	14.625	144.725006103516	112	76	37.4500007629395	44	20.3250007629395	0	65.5749969482422	53.4749984741211
"1893559785"	10.3999996185303	7.97499990463257	6.52500009536743	26.7999992370605	1436.67504882812	28.6499996185303	41.5499992370605	38.3499984741211	62	16.2999992370605	141.824996948242	110	85	37.5499992370605	43.375	21.0249996185303	0	67.5749969482422	53.5999984741211
"1893559786"	10.9499998092651	8.52499961853027	6.75	26.7250003814697	1434.92504882812	28.9750003814697	41.2249984741211	36.5999984741211	74	14.4499998092651	140.625	118	79	37.5499992370605	43.7750015258789	21.4500007629395	0	68.9250030517578	54.8250007629395
"1893559797"	10.9499998092651	8.44999980926514	6.67500019073486	27	1422.72497558594	29.8500003814697	42	37.25	64	13.9750003814697	140.925003051758	108	78	37.5499992370605	44.0750007629395	21.1000003814697	0	68.7750015258789	56.0499992370605
"1893559817"	10.3999996185303	7.84999990463257	6.52500009536743	27.6749992370605	1423.40002441406	30.5750007629395	43	38.2750015258789	51	16.0750007629395	152.975006103516	103	88	36.7750015258789	44.0999984741211	20.8999996185303	0	67.2249984741211	54.5999984741211
"1893559824"	10.9499998092651	8.44999980926514	6.67500019073486	27	1422.72497558594	29.8500003814697	42	37.25	64	13.9750003814697	140.925003051758	108	78	37.5499992370605	44.0750007629395	21.1000003814697	0	68.7750015258789	56.0499992370605
"1893559827"	10.3999996185303	7.97499990463257	6.52500009536743	26.7999992370605	1436.67504882812	28.6499996185303	41.5499992370605	38.3499984741211	62	16.2999992370605	141.824996948242	110	85	37.5499992370605	43.375	21.0249996185303	0	67.5749969482422	53.5999984741211
"1893559860"	10.3999996185303	7.97499990463257	6.52500009536743	26.7999992370605	1436.67504882812	28.6499996185303	41.5499992370605	38.3499984741211	62	16.2999992370605	141.824996948242	110	85	37.5499992370605	43.375	21.0249996185303	0	67.5749969482422	53.5999984741211
"1893566017"	12.4499998092651	9.44999980926514	7.77500009536743	25.8999996185303	1329.19995117188	23.4750003814697	35.6749992370605	19.625	120	40.75	231.024993896484	324	53	41.8499984741211	45.8250007629395	22.6749992370605	0	53.4749984741211	42.4249992370605
"1893566037"	12	9.35000038146973	7.77500009536743	25.7999992370605	1360.94995117188	24.0249996185303	36	14.4250001907349	157	14.25	156.574996948242	157	42	39.7750015258789	44.9249992370605	24.3250007629395	0	55.5750007629395	46.6749992370605
"1893566075"	12	9.57499980926514	7.77500009536743	26.5499992370605	1343.59997558594	25.6749992370605	36.625	14.3999996185303	157	26.75	172.125	235	36	38.875	45.7000007629395	24.6749992370605	0	57.5999984741211	48.2249984741211
"1893589904"	9.17500019073486	6.94999980926514	5.75	28.0249996185303	1482.17504882812	30.0750007629395	45.1749992370605	35.0999984741211	56	11.3249998092651	101.25	97	92	31.8250007629395	42.5	23.0249996185303	0	66.5500030517578	55.4249992370605
"1893746645"	11.8249998092651	8.875	7.44999980926514	26.1000003814697	1398.42504882812	25.4500007629395	40.8499984741211	32.0250015258789	103	14.5749998092651	147.675003051758	141	66	36.7750015258789	44.8499984741211	22.6749992370605	0	65.6999969482422	51.8250007629395
"1893746646"	12.2749996185303	9.19999980926514	7.77500009536743	25.7999992370605	1383.72497558594	23.375	37.625	18.6749992370605	140	17.8250007629395	176.550003051758	183	49	37.7750015258789	44.6749992370605	25	0	61.125	48.5
"1893746647"	10.9499998092651	8.52499961853027	6.75	27	1408.5	28.75	40.6749992370605	38.25	131	15.9750003814697	151.074996948242	147	52	37.3499984741211	44.1749992370605	22.3250007629395	0	64.125	49.625
"1893746648"	10.9499998092651	8.32499980926514	6.75	25.0249996185303	1465.625	18.4750003814697	41.9749984741211	24.5499992370605	115	11.4499998092651	98.6750030517578	106	64	35.7750015258789	42.2999992370605	22.4750003814697	0	62.7999992370605	50.9249992370605
"1893746650"	10.9499998092651	8.32499980926514	6.75	27.7749996185303	1373.55004882812	29.8999996185303	39.75	12.4250001907349	195	15.6999998092651	159.574996948242	171	25	37.2249984741211	45.2000007629395	23	0	58.5750007629395	47.3250007629395
"1893746651"	12.0500001907349	8.97500038146973	7.75	26.7999992370605	1380.30004882812	25.75	37.2249984741211	10.6499996185303	183	13.4250001907349	153.125	155	19	35.2999992370605	45.0999984741211	26.8999996185303	0	58.5750007629395	45.0750007629395
"1893746652"	9.97500038146973	7.75	6.32499980926514	27.3500003814697	1429.42504882812	26.9750003814697	41.625	26.6749992370605	143	18.3500003814697	119.625	154	60	34.2249984741211	43.2999992370605	24.375	0	57.5499992370605	47.5999984741211
"1893746653"	11.8249998092651	9.30000019073486	7.67500019073486	23.0249996185303	1468.34997558594	13.8000001907349	39	23.2999992370605	152	10.7250003814697	92.4000015258789	99	42	38.5250015258789	42.0750007629395	22.8999996185303	0	63.5750007629395	53.2999992370605
"1893746654"	10.9750003814697	8.55000019073486	7.125	26.0249996185303	1394.72497558594	24.1499996185303	38.4500007629395	10.9499998092651	160	13.1499996185303	148.625	153	47	37.9749984741211	44.0999984741211	23.6749992370605	0	56.7999992370605	46.7000007629395
"1893746655"	11.7749996185303	8.97500038146973	7.32499980926514	26.2250003814697	1392.94995117188	27.1499996185303	37.7999992370605	22.0750007629395	133	18.9249992370605	172.524993896484	187	51	38.1500015258789	44.4000015258789	24.6749992370605	0	62.3499984741211	49.1500015258789
"1893746656"	11.9499998092651	9.19999980926514	7.55000019073486	27.1000003814697	1368.72497558594	24.375	41.0999984741211	20.9750003814697	162	19.4500007629395	180.949996948242	191	41	33.7750015258789	45.7249984741211	24.7749996185303	0	61.2000007629395	48.8250007629395
"1893746658"	11.1499996185303	8.875	6.875	28.5249996185303	1343.72497558594	32.875	39.2000007629395	10.625	194	18.7000007629395	198.524993896484	209	24	35.9749984741211	46.0750007629395	25.2250003814697	0	58.5499992370605	46.0499992370605
"1893746659"	11.8000001907349	8.875	7.34999990463257	25.1000003814697	1430.84997558594	23.625	37.0999984741211	11.6499996185303	171	13.3249998092651	153.800003051758	157	42	38.625	43.2000007629395	25.0499992370605	0	63.4749984741211	46.2999992370605
"1893746661"	11.75	8.94999980926514	7.55000019073486	29.1000003814697	1271.97497558594	32.5250015258789	39.7249984741211	15.8999996185303	193	22.0499992370605	262.850006103516	246	26	37.5750007629395	48.2249984741211	22.9750003814697	0	53	45.8250007629395
"1893746662"	11.0749998092651	8.42500019073486	6.97499990463257	26.4750003814697	1419.77502441406	29.5750007629395	38.9000015258789	24.0750007629395	104	15.9250001907349	156.199996948242	160	61	37.9749984741211	43.8499984741211	23.375	0	66.9000015258789	49.8499984741211
"1893746664"	11.0749998092651	8.64999961853027	6.97499990463257	27	1434.57495117188	28.9500007629395	39.9000015258789	23.4500007629395	128	13.9250001907349	159.175003051758	154	54	34.5499992370605	43.625	25.5499992370605	0	69.3499984741211	52.5999984741211
"1893746665"	12.8000001907349	9.89999961853027	7.90000009536743	25.4500007629395	1359.25	22.6000003814697	34.4749984741211	15.4250001907349	163	21	195.199996948242	216	39	38.6500015258789	44.7000007629395	27.5499992370605	0	57.7999992370605	43.8499984741211
"1893746666"	12.875	10.1000003814697	8.30000019073486	22.8250007629395	1425.25	14.8249998092651	36.4749984741211	14.9750003814697	190	17.7749996185303	115.925003051758	163	18	40.8499984741211	43.5499992370605	23.0499992370605	0	66	54.0750007629395
"1893746667"	8.97500038146973	6.90000009536743	5.75	29	1479.17504882812	39.0750007629395	41.3250007629395	32.4249992370605	109	12.6000003814697	92.0250015258789	93	65	33.5250015258789	42.8499984741211	25.7749996185303	0	69.4250030517578	56.75
"1893746670"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"1893746671"	11.0249996185303	8.64999961853027	6.97499990463257	27	1420.69995117188	30.1499996185303	39.75	16.4500007629395	104	17.125	174.600006103516	174	70	36.25	43.875	24.125	0	69.9250030517578	53
"1893746674"	12.2749996185303	9.19999980926514	7.77500009536743	25.7999992370605	1383.72497558594	23.375	37.625	18.6749992370605	140	17.8250007629395	176.550003051758	183	49	37.7750015258789	44.6749992370605	25	0	61.125	48.5
"1893746675"	11.2749996185303	8.97500038146973	7.32499980926514	26.2250003814697	1424.32495117188	29.125	38.9749984741211	23.5	114	17.1000003814697	161.274993896484	170	62	37.3250007629395	44.0499992370605	24.3250007629395	0	68.7750015258789	50.625
"1893746676"	11.9750003814697	9.55000019073486	7.75	25.7999992370605	1429.84997558594	25.0249996185303	39.1749992370605	19.2999992370605	129	13.0500001907349	164.625	154	43	35.5499992370605	43.75	25.4500007629395	0	71.5500030517578	54.25
"1893746677"	10.5249996185303	8.32499980926514	6.75	28.0249996185303	1403.40002441406	32.875	40.0499992370605	14.5249996185303	161	15.875	159.550003051758	170	45	35.0750007629395	44.1749992370605	25.2999992370605	0	63.5750007629395	47.875
"1893746678"	11.5249996185303	8.52499961853027	7.125	23.1749992370605	1486.32495117188	13.2250003814697	40.75	29.875	129	10.6750001907349	95.0500030517578	101	60	37.4249992370605	41.625	22.3250007629395	0	64.5749969482422	58.0499992370605
"1893746679"	11.3249998092651	8.75	7.44999980926514	26.3250007629395	1438.125	27.1000003814697	40.4500007629395	34.0999984741211	94	11.125	136.5	112	67	35.0250015258789	43.4500007629395	24.4750003814697	0	70.9000015258789	56.25
"1893746682"	11.7749996185303	8.97500038146973	7.32499980926514	26	1389.125	25	37.5250015258789	15.3249998092651	132	15.1499996185303	165.100006103516	168	54	39.9000015258789	44.4249992370605	23.3500003814697	0	59.5750007629395	48.0499992370605
"1893746683"	10.9499998092651	7.97499990463257	6.75	25	1456.02502441406	16.7999992370605	41.7750015258789	24	104	12.5249996185303	110.724998474121	119	69	36.9000015258789	42.4249992370605	21.3250007629395	0	60.7999992370605	50.2750015258789
"1893746684"	10.9250001907349	8.72500038146973	6.72499990463257	24.8250007629395	1437.82495117188	20.3250007629395	37.3250007629395	23.375	200	11	104	112	18	39.7750015258789	42.5499992370605	23.6749992370605	0	57.2249984741211	48.1500015258789
"1893746685"	12.7749996185303	10.125	8.125	22.9750003814697	1452.09997558594	14.1000003814697	31.8500003814697	21.6749992370605	198	10.9250001907349	102.875	112	12	36.9249992370605	41.8499984741211	31.4750003814697	0	58.5750007629395	50.9000015258789
"1893746686"	11.5	8.5	7.09999990463257	26.2250003814697	1416.875	28.3250007629395	38.125	18.25	189	12.5249996185303	148.5	145	29	37.5499992370605	43.9500007629395	24.6749992370605	0	64.4749984741211	52.0499992370605
"1893746687"	11.75	9.10000038146973	7.32499980926514	24.25	1441.22497558594	20.7999992370605	38.25	8.32499980926514	183	11.1499996185303	119.224998474121	130	29	39.5250015258789	42.875	22.3250007629395	0	65.6750030517578	52.0750007629395
"1893746689"	12.1750001907349	9.67500019073486	7.875	26.3250007629395	1336.625	23.8250007629395	39.2000007629395	17.2250003814697	163	19.9750003814697	192.75	202	36	37.125	45.75	23.7749996185303	0	58.6749992370605	48.9500007629395
"1893746691"	11.9750003814697	9.125	7.44999980926514	25.0249996185303	1402.72497558594	22.4750003814697	36.4500007629395	12.8249998092651	193	12.5249996185303	142	144	20	39.75	43.9000015258789	24.2749996185303	0	59.4749984741211	50.0750007629395
"1893746692"	11.3249998092651	8.52499961853027	6.75	22.7749996185303	1496.34997558594	12.7749996185303	37.3250007629395	24.1000003814697	157	10.0749998092651	94.9000015258789	104	46	40.5499992370605	40.875	22.0499992370605	0	61.4749984741211	51.9749984741211
"1893746693"	12.4250001907349	9.22500038146973	7.77500009536743	25.8999996185303	1381.97497558594	24.7999992370605	37.6500015258789	19.0750007629395	122	18.1000003814697	178.324996948242	186	58	37.75	44.7750015258789	24.7749996185303	0	63.5499992370605	50.875
"1893746694"	12.5749998092651	9.77499961853027	8.125	26.0249996185303	1397.02502441406	23.2250003814697	43.2999992370605	8.07499980926514	190	22.7749996185303	184.324996948242	234	22	36.9000015258789	45.4749984741211	20.4500007629395	0	74.5250015258789	59.5999984741211
"1893746695"	10.75	8.30000019073486	6.55000019073486	25	1484.25	21.2999992370605	41.6500015258789	25.2250003814697	162	8.85000038146973	95.4749984741211	97	45	36.9000015258789	41.9000015258789	21.3250007629395	0	67.2249984741211	56.7999992370605
"1893746696"	11.5	8.5	7.09999990463257	26.2250003814697	1416.875	28.3250007629395	38.125	18.25	189	12.5249996185303	148.5	145	29	37.5499992370605	43.9500007629395	24.6749992370605	0	64.4749984741211	52.0499992370605
"1893746699"	11.1999998092651	8.52499961853027	7.125	27.2749996185303	1392.125	27.7999992370605	40.4000015258789	11.1000003814697	189	14.0500001907349	142.899993896484	155	31	36.7999992370605	44.6500015258789	23.5499992370605	0	60.7750015258789	48.3250007629395
"1893746700"	11.3000001907349	8.64999961853027	6.90000009536743	26.2250003814697	1368.55004882812	27.375	37.1500015258789	9.625	147	21.7250003814697	159.449996948242	209	46	40.0999984741211	44.9249992370605	22.4750003814697	0	58.7999992370605	48.0750007629395
"1893746701"	12.2749996185303	9.19999980926514	7.77500009536743	25.7999992370605	1383.72497558594	23.375	37.625	18.6749992370605	140	17.8250007629395	176.550003051758	183	49	37.7750015258789	44.6749992370605	25	0	61.125	48.5
"1893746702"	16.2250003814697	12.75	10.2250003814697	23.2250003814697	1212.94995117188	17.2999992370605	33.6749992370605	5.875	200	36.5499992370605	222.925003051758	295	3	44.75	49.4249992370605	22	0	64.25	50.3250007629395
"1893746703"	9.75	7.75	6.09999990463257	26.0249996185303	1477	23.125	41.9000015258789	31.125	111	9.92500019073486	89.5999984741211	81	70	35.25	41.875	23.125	0	59.5750007629395	53.9749984741211
"1893746704"	11.0500001907349	8.39999961853027	6.97499990463257	27.1000003814697	1437.5	30.5499992370605	40.7750015258789	26.875	97	14.1000003814697	166.899993896484	156	61	35.5499992370605	43.7000007629395	24.5499992370605	0	69.9000015258789	51.125
"1893746705"	10.8500003814697	8.32499980926514	6.75	25	1478.52502441406	18.2250003814697	41.9500007629395	28.2250003814697	64	10.0249996185303	118.925003051758	86	82	34.9749984741211	42.0750007629395	23.5499992370605	0	64	52.6500015258789
"1893746707"	11.75	8.94999980926514	7.55000019073486	29.0249996185303	1280.27502441406	32.1500015258789	39.7249984741211	13.3999996185303	198	21.875	238.199996948242	237	25	37.5750007629395	47.75	23.2000007629395	0	54.5750007629395	46.0499992370605
"1893746710"	11.3249998092651	8.75	7.09999990463257	26.0249996185303	1431.5	25.5499992370605	37.875	14.125	152	12.2749996185303	129.574996948242	131	47	37	43.3499984741211	25.3500003814697	0	64.5500030517578	50.5999984741211
"1893746722"	10.8500003814697	8.35000038146973	6.77500009536743	26.7999992370605	1435.97497558594	29.5750007629395	39.5250015258789	20.5	128	14.3000001907349	153.550003051758	155	55	37.5499992370605	43.625	23.0499992370605	0	67.7750015258789	50.8499984741211
"1893746724"	11.1999998092651	8.77499961853027	6.97499990463257	27	1407.72497558594	30.0499992370605	39.0750007629395	26.2250003814697	123	16.8500003814697	171.25	172	57	36.5499992370605	43.9749984741211	23.7749996185303	0	66.5500030517578	49.5999984741211
"1893766502"	10.3249998092651	7.75	6.32499980926514	25.875	1486.07495117188	22.8999996185303	42.2000007629395	32.1749992370605	81	10	97.0500030517578	78	82	36.0999984741211	41.9500007629395	21.4750003814697	0	66.8000030517578	57.5
"1893766503"	10.3249998092651	7.75	6.32499980926514	25.875	1486.07495117188	22.8999996185303	42.2000007629395	32.1749992370605	81	10	97.0500030517578	78	82	36.0999984741211	41.9500007629395	21.4750003814697	0	66.8000030517578	57.5
"1893766504"	9.75	7.65000009536743	6.09999990463257	26.9249992370605	1488.52502441406	32.2000007629395	39.7750015258789	31.0499992370605	94	10.2250003814697	84.6500015258789	78	70	36.7750015258789	41.9749984741211	23.5750007629395	0	70.3499984741211	58.2000007629395
"1893766505"	10.3000001907349	7.75	6.44999980926514	25.7999992370605	1495.44995117188	26.0499992370605	40.5499992370605	31.2999992370605	84	10.0500001907349	83.9749984741211	77	79	37.75	41.7750015258789	21.7749996185303	0	68.5749969482422	56.4249992370605
"1893766506"	9.72500038146973	7.30000019073486	6.30000019073486	26.9249992370605	1495.75	31.5499992370605	40.7750015258789	32.3499984741211	104	9.89999961853027	79.4749984741211	77	63	37.4500007629395	41.9749984741211	21.7999992370605	0	69.5	57.4249992370605
"1893766507"	10.3000001907349	7.75	6.44999980926514	25.7999992370605	1495.44995117188	26.0499992370605	40.5499992370605	31.2999992370605	84	10.0500001907349	83.9749984741211	77	79	37.75	41.7750015258789	21.7749996185303	0	68.5749969482422	56.4249992370605
